Exit stations,Entry stations->,,WEEKDAY,,,Jun 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
OA,14.047619,41.190476,30.571429,38.52381,56.190476,25.52381,32.380952,45.857143,54.047619,19.428571,12.857143,37.571429,7.190476,5.095238,11.047619,8.952381,20.761905,31.238095,35.095238,51.190476,48.761905,22.095238,14.857143,16.857143,9.714286,186.428571,144.238095,117.380952,81.095238,28.666667,26.142857,18.714286,10.380952,15.047619,2.571429,9.47619,78.857143,14.47619,26.714286,2.761905,5.190476,28,6.47619,37.285714,10.142857,13.190476,0,0,2.238095,18.238095,1574.761905,,,,,,,,,,,,,,
WS,14.761905,31.952381,15.428571,16.809524,132.238095,22.571429,45.428571,135.380952,142.285714,113.619048,66.52381,90.142857,50.47619,50.52381,72.952381,40.52381,40.761905,41.904762,9.904762,11.047619,5.952381,3.047619,4.142857,7,17.142857,734.952381,707.52381,285.095238,250.238095,55.857143,27.571429,16.095238,16.52381,20.714286,2.190476,11.809524,21.238095,3.095238,10.47619,3.428571,3.190476,18.809524,2.714286,10.619048,14.619048,31.714286,0,0,4.238095,8,3443.238095,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,7.333333,5.238095,2.809524,3.190476,21.428571,5.190476,38.238095,41.666667,52.047619,9.428571,10.714286,22.095238,7.761905,7.571429,4.761905,3.142857,6.142857,3.761905,68.190476,28.761905,36.809524,10.238095,4.952381,13,6.714286,91.190476,80.333333,87.809524,75.714286,24.142857,22.809524,13.619048,11.904762,9.428571,3.952381,0.380952,1.761905,13.47619,13.285714,3.714286,7.238095,16.952381,6,1,4.285714,4.714286,0,0,6.190476,19.285714,940.380952,,,,,,,,,,,,,,
AN,10.714286,13.095238,5.714286,5.809524,47.190476,11.857143,123.52381,140.047619,194.714286,21.952381,28.857143,46.238095,17.666667,9.428571,20.047619,9.333333,10.095238,14.714286,98.714286,45.380952,91.428571,14.857143,8.380952,33.47619,19.666667,399.428571,313.333333,279.380952,270.47619,102.47619,62.190476,40.809524,38.571429,37.904762,18.095238,2.142857,4.380952,21.619048,40.142857,21.285714,20.428571,94.380952,17.857143,3.952381,27.952381,11.666667,0,0,25.190476,31.047619,2927.619048,,,,,,,,,,,,,,
Entries,4278.619048,8046.52381,4784.52381,4358.142857,11528.428571,5468.761905,8896.619048,14216.47619,14710.952381,7333.714286,8053.333333,5995.428571,6295.285714,5649.809524,4691.666667,3171.095238,4985.714286,6995.047619,5914.190476,7857.714286,6876,3464.095238,3118.904762,5526.952381,7949.809524,43039.095238,43378.285714,30092,24688.857143,12624.761905,12520.857143,7869.47619,10872.571429,8534.47619,4507.619048,2975,8822.047619,2326.809524,4227.238095,3565.714286,3689,6994.47619,6800.095238,3664.571429,1519.761905,3579.285714,0,0,977.095238,2849.47619,420286.380952,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
