Exit stations,Entry stations->,,WEEKDAY,,,Feb 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
OW,22.210526,29.789474,11,11.157895,86.105263,23.684211,48.105263,68.894737,102.315789,34.842105,88.368421,73.157895,38.631579,32.263158,26.526316,12.842105,13.894737,10.157895,18.736842,13.789474,13.894737,3.789474,2.578947,19.368421,24.473684,1764.789474,1554.105263,954.736842,890.315789,370.526316,198.421053,61.315789,71.526316,67.894737,12.157895,6.842105,28.210526,5.263158,14.210526,19.842105,26.736842,87.842105,37.526316,6.315789,7.684211,12.210526,0,0,10.210526,18.894737,7058.157895,,,,,,,,,,,,,,
EM,529.105263,1025.421053,680.578947,691.736842,1055.473684,895.736842,1436.315789,2171.315789,1785.526316,1274.315789,1133.105263,611.842105,1013.736842,865.684211,626.789474,562.368421,1004.473684,1404.210526,1071.421053,2009.842105,1606.105263,1014,920.421053,1211.315789,2293.105263,212.947368,108.631579,420.315789,608.789474,1194.105263,1948.684211,1293.105263,1653.368421,1401.526316,911.473684,645.736842,2400.263158,373.894737,628.421053,656.473684,602.789474,356.578947,1043.210526,961.631579,119.473684,879.368421,0,0,153.789474,472.578947,47941.105263,,,,,,,,,,,,,,
MT,517.052632,921.894737,610.157895,577.736842,861.157895,789.842105,1239.947368,1713.842105,1211.842105,1165.578947,973.684211,502.631579,865.421053,776.947368,599.578947,415.736842,779.842105,1071.315789,895.578947,1696.578947,1240.210526,772.210526,630,980.263158,1764.947368,128,191.315789,151.947368,604.105263,1540.157895,2573.052632,1701.526316,2581.526316,2007.210526,1151.421053,566.368421,1831.473684,360.578947,543.368421,783.315789,847.684211,366.684211,1450.631579,702.315789,78.263158,824.789474,0,0,132.473684,398.368421,45090.578947,,,,,,,,,,,,,,
PL,396.736842,621.526316,304.263158,288.157895,495.315789,340.157895,619.368421,823.842105,738,550.263158,658.578947,334,453.473684,431.315789,272.526316,197.473684,276.894737,308.736842,392.894737,498.684211,374.631579,200.736842,161.947368,401.947368,879.473684,623.368421,258.421053,133.578947,286.947368,1112,1466,957.631579,1826.421053,1161.631579,524.421053,210.473684,585.210526,166.684211,332.789474,379.368421,353.842105,798.105263,543.736842,219.105263,67.684211,255.263158,0,0,119.473684,244.263158,23647.368421,,,,,,,,,,,,,,
CC,349.631579,615.105263,382.421053,380.105263,526.894737,486.210526,800.526316,948.631579,775.368421,615.947368,732.894737,343.315789,469.157895,432.736842,266.789474,239.052632,308.736842,319.684211,418.631579,545,394.526316,243.894737,186.736842,551.736842,874.578947,616.684211,582.947368,272.157895,92.736842,558.736842,985.421053,769.210526,1372,875.263158,504.947368,237,656.789474,184.578947,309,396.421053,362,371.684211,606.947368,261.421053,41.315789,264.157895,0,0,86.842105,249.315789,22865.894737,,,,,,,,,,,,,,
16,181,244.105263,119,128.894737,304.421053,206.947368,363.263158,485.684211,330.210526,250.736842,315.789474,138.789474,143.894737,155.105263,115.473684,83.947368,89.473684,109.157895,124.736842,178.526316,112.105263,68.315789,52.947368,174.105263,355.263158,1239.105263,1685.210526,1307.842105,644.947368,38,200.684211,329.684211,660.842105,371.578947,172.789474,77.526316,225.263158,58.736842,124.263158,152.894737,138.421053,170.105263,275.473684,76.684211,13.052632,85.473684,0,0,46.368421,83.105263,13009.947368,,,,,,,,,,,,,,
24,183.473684,182.473684,62.263158,79.842105,228.315789,112.157895,192.684211,321.473684,282.157895,133.894737,205,98.263158,101.473684,69.315789,59.894737,41.368421,43.684211,32.157895,69.578947,71.315789,57.842105,31.473684,29.263158,92.210526,209.894737,1687,2186.578947,1713.894737,1038.894737,208.789474,48.894737,279.368421,580.421053,281.789474,140,27.368421,64.421053,31.631579,84.894737,115.473684,114.210526,145.526316,205.842105,34.736842,13.052632,30.263158,0,0,20.894737,49.052632,12094.473684,,,,,,,,,,,,,,
GP,43.210526,67.473684,25.736842,31.684211,112.947368,30.894737,82.894737,167.052632,163.947368,52.684211,67.947368,51,36.631579,31.315789,22.894737,17.315789,12.578947,12.105263,48.789474,47.631579,34.789474,20.157895,15.842105,48.736842,65.263158,1132.947368,1401.631579,1095.526316,710.894737,329.315789,280.473684,25.631579,133.157895,73.684211,53.105263,15.368421,54.157895,16.210526,34.210526,29.157895,60.789474,94.157895,136.421053,26.315789,9.736842,14.631579,0,0,11.684211,34.789474,7085.526316,,,,,,,,,,,,,,
BP,70.421053,100.526316,30.368421,38.157895,93.368421,37.157895,82,138.105263,158.631579,84.157895,92.368421,54.052632,57.736842,47.368421,32.105263,20.789474,15.789474,16.157895,43.947368,46.684211,45.947368,11.736842,9.736842,46.473684,90.052632,1351.947368,1718.842105,2191.105263,1222.684211,586.631579,555.105263,137.684211,34.473684,110.421053,87.894737,22.526316,51.105263,12.526316,40.789474,77.105263,94.263158,112.631579,140.789474,23.105263,5.368421,14.368421,0,0,17.157895,36.842105,10109.210526,,,,,,,,,,,,,,
DC,136.210526,179.789474,69.052632,46.842105,120.578947,51.842105,106.526316,165.526316,222.684211,121.736842,166.894737,119.105263,131.578947,91.263158,87.105263,59.368421,66.894737,62.789474,101.894737,89,66.157895,25.578947,20.210526,40.157895,87.157895,1334.578947,1709.368421,1353.894737,853.105263,384.789474,326.052632,68,128.578947,25.736842,46.263158,34.789474,108.315789,59.578947,100.052632,90.526316,133.421053,202.736842,298.526316,53.157895,7.263158,52.421053,0,0,27.894737,88.052632,9923.052632,,,,,,,,,,,,,,
CM,16.894737,20.421053,4.263158,5.473684,36.789474,9.052632,27.526316,79.263158,121.789474,8.842105,7.315789,5.631579,6.736842,7.789474,4.315789,5.157895,4.894737,5,22.631579,9.473684,14.526316,4.684211,1.368421,3.315789,16.421053,861.894737,1025.157895,605.210526,473.947368,178.105263,128.210526,48.157895,87.842105,39.473684,12.368421,4.473684,15.315789,3.947368,11.684211,17.789474,41.052632,138.526316,101.526316,2.736842,2.210526,4,0,0,7,15.578947,4275.789474,,,,,,,,,,,,,,
CV,3.421053,9.210526,6.473684,5.894737,54.736842,8.263158,23.052632,87.105263,105.736842,111,51.894737,35.105263,39.157895,42.052632,16.789474,12.842105,13.894737,21.894737,5.894737,1.263158,4.473684,0.842105,1.789474,7.315789,7.526316,510.210526,557.526316,266.947368,272.105263,98.421053,29.315789,14.842105,23.052632,36,4.526316,10.947368,110.263158,1.105263,1,4.368421,6.157895,15.368421,6.105263,57.947368,6.315789,18.157895,0,0,0.578947,1.263158,2730.157895,,,,,,,,,,,,,,
ED,13.526316,24.894737,14,12.052632,117.736842,22.578947,63.789474,232.105263,289.105263,188.526316,129.421053,87.842105,95.421053,134.052632,70.842105,34.105263,59,46.052632,7.894737,4.263158,6.368421,0.947368,1.947368,7.578947,28.421053,1992.736842,1777.210526,673.368421,735.631579,256.894737,80.631579,61.947368,62.578947,116.578947,15.473684,103.315789,36.736842,0.368421,3.473684,24.105263,12.052632,92,12.526316,42.421053,49.157895,40.315789,0,0,2.421053,2.526316,7886.947368,,,,,,,,,,,,,,
NC,2.842105,5.368421,2.842105,4.157895,31.052632,5.526316,39.421053,122.526316,120,6.315789,3.894737,5.842105,6.684211,5.789474,7.368421,0.631579,0.789474,2.789474,47.263158,34.526316,45.315789,6.473684,3.526316,22.736842,4.526316,297.052632,318.842105,188.684211,204.894737,66.105263,34.842105,15.842105,17.894737,51.421053,2.894737,1.105263,0.894737,8.052632,19.736842,8.947368,10.263158,39.157895,5.263158,0.526316,7.578947,3.789474,0,0,15.315789,19.368421,1876.684211,,,,,,,,,,,,,,
WP,16.263158,12.315789,6.947368,7.578947,76.368421,14.315789,134.578947,172.315789,223.210526,22.631579,20.526316,23.894737,14.578947,7,22.578947,7.105263,7.263158,10,154.684211,75.315789,106.526316,32.578947,15.842105,42.157895,17.684211,525.368421,480.842105,436.421053,410.578947,149.263158,108.842105,49.263158,57.789474,99.473684,15.315789,1.473684,4.526316,25.052632,21.473684,16.157895,25.578947,97.736842,14.105263,0.947368,11.789474,13.315789,0,0,15.368421,22.421053,3847.368421,,,,,,,,,,,,,,
SS,16.894737,32.578947,8.052632,8.736842,33.105263,10.526316,23.052632,70.842105,96.157895,11.842105,12.157895,13.842105,11.210526,11.736842,12.263158,4,3.631579,3.210526,21.052632,23.473684,17.789474,6.315789,4.105263,11.157895,23.315789,632.526316,718.210526,429.052632,388.894737,147.526316,115.473684,31.578947,83.526316,88.894737,18.263158,4.368421,26.842105,7.526316,15.578947,14.315789,31,64.052632,70.105263,5.842105,1.105263,2.473684,0,0,7.157895,19.368421,3414.736842,,,,,,,,,,,,,,
SB,26.684211,31.263158,13.789474,8.421053,35.210526,14.421053,23.894737,64.052632,83.368421,14.210526,19.947368,16.789474,13.052632,11.263158,11.631579,6.684211,3,9.157895,22.526316,21.736842,18.157895,7.736842,7.210526,13.578947,25.105263,594.526316,760.526316,413.789474,371.473684,148.736842,120,62.157895,104.842105,147.421053,36.947368,5,10,9,26.789474,30.736842,12.263158,53.157895,49.842105,3.578947,3.263158,3.157895,0,0,11.263158,19.894737,3521.263158,,,,,,,,,,,,,,
SO,51.210526,103.157895,57.684211,69.578947,113.736842,46.315789,98.421053,94.842105,110.736842,34.842105,57.894737,30,44.052632,26.368421,19.631579,17.894737,17.578947,17.368421,124.789474,146.789474,127.157895,82.789474,67.842105,112.736842,103.894737,324.263158,385.210526,654.789474,335.315789,147.947368,124.210526,82.157895,121.368421,187.210526,132,14.315789,74.473684,40.263158,96.052632,50.263158,42.473684,40.315789,185.105263,22.263158,10.210526,10.947368,0,0,18.578947,88,4965.052632,,,,,,,,,,,,,,
MB,23.789474,69.052632,30.368421,32.368421,140.947368,34.315789,60.473684,129.947368,141.473684,16.157895,23.473684,6.526316,11.526316,9.052632,7,4.315789,2.368421,3.052632,22.368421,21.526316,20.631579,11.210526,9.947368,20.526316,38.631579,943.894737,1228.526316,550.526316,535.105263,240.684211,179.368421,133,147.894737,299.736842,98.684211,4.473684,9.789474,5.684211,11.105263,70.842105,36.684211,195.578947,42.105263,6.052632,2.631579,1.052632,0,0,3.736842,14.157895,5652.368421,,,,,,,,,,,,,,
WD,5.736842,11.421053,6.473684,3.421053,40.789474,10.842105,26.368421,114.473684,130.736842,107.947368,62.315789,38.526316,49.473684,61.315789,35.526316,22.684211,25.789474,19.631579,2.842105,4.210526,1.789474,0.368421,0.421053,4.842105,7.631579,848.105263,754.578947,289,305.894737,100.052632,41.736842,32.894737,31.421053,53.736842,3.789474,70.105263,42.052632,1.105263,1.263158,7.368421,4.263158,29.052632,7.421053,19,24.052632,15.210526,0,0,0.368421,1.421053,3479.473684,,,,,,,,,,,,,,
OA,7.526316,26.157895,21.368421,25.842105,52.052632,15.368421,23.736842,33.736842,51.736842,14.263158,8.736842,16.578947,7.789474,4.526316,8.210526,5.894737,10.157895,13.421053,24.315789,32.578947,24.789474,14.684211,10.105263,10.263158,5.263158,136.526316,111.105263,66.473684,54.210526,19.105263,12.526316,8.578947,6.105263,8.894737,1.842105,5.368421,44.315789,7.894737,13.368421,1.842105,4.473684,12.947368,2.315789,23.105263,6.473684,7.315789,0,0,2.368421,14.684211,1040.947368,,,,,,,,,,,,,,
WS,18.105263,43.105263,25.263158,21.789474,171.526316,33.526316,62.473684,229.157895,206.263158,95.473684,81.842105,53.526316,82.473684,76,139.526316,108.578947,115,102.421053,17.210526,16.105263,14.315789,6.368421,7.210526,14.157895,12.736842,749.105263,792.421053,275.684211,275.473684,98.578947,31.684211,18.473684,19.473684,56.526316,3.631579,17.736842,38.473684,3.789474,12.894737,2.315789,2.157895,17,0.789474,15.210526,7.526316,29.421053,0,0,5.894737,10.894737,4239.315789,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,10.210526,5.210526,3.631579,2.684211,23.578947,4.631579,51.578947,56.894737,56.473684,11.052632,14.157895,17.526316,7.526316,3.736842,10.526316,3.894737,3.526316,3.263158,88.105263,36.473684,53.315789,10.263158,6.578947,21,8.736842,93.473684,101.842105,118.894737,90.473684,40.526316,21.368421,15.157895,19.210526,23.947368,7.473684,0.421053,1.105263,17.105263,13,5.526316,9.157895,13.684211,3.263158,0.578947,3.052632,4.578947,0,0,5,22.157895,1145.578947,,,,,,,,,,,,,,
AN,10.947368,10.105263,3.947368,4.947368,56.368421,9.684211,101.526316,125.263158,165.315789,22.157895,21.578947,30.578947,13.526316,6,23.789474,6,8.473684,8.842105,116.578947,57.736842,94.894737,15.105263,10.842105,35.684211,17.210526,349.947368,332.105263,267.789474,286.157895,100.842105,58.368421,43.578947,39.842105,84.789474,17.157895,1.052632,3.473684,20.368421,23.736842,16.105263,22.736842,81.421053,16.052632,1.210526,14.631579,11.368421,0,0,22,16.736842,2808.578947,,,,,,,,,,,,,,
Entries,4554.157895,7607.842105,4676.421053,4015.526316,10917.105263,5125.421053,8901.473684,14267.315789,13943.894737,7303.157895,7737.210526,4698.421053,6045.578947,5342.894737,4818.105263,3085.421053,4651.947368,5476.894737,5675.789474,7499.421053,6246.368421,3432.684211,2799.736842,5189.315789,7819.157895,40457.684211,42494,27392,25028.421053,13219.210526,12712.842105,7679.526316,11488.315789,9927.105263,4444.789474,2757.526316,8081.526316,2000.526316,3708.473684,3460.210526,3518.842105,5268.421053,6152.736842,3324,1004.631579,4349.947368,0,0,1292.210526,2958.947368,404553.157895,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
